Date,AR,lambda1,lambda1_rmt,excess_lambda1,n_assets
2015-04-01,0.3124354276075282,28.119188484677537,4.819028647240216,5.8350324397388595,90
2015-04-02,0.3048868979668866,27.439820817019793,4.819028647240216,5.694056380580795,90
2015-04-07,0.3079057851424528,27.711520662820753,4.819028647240216,5.750437005326938,90
2015-04-08,0.3071426283470819,27.642836551237373,4.819028647240216,5.736184317366115,90
2015-04-09,0.29666406398647044,26.69976575878234,4.819028647240216,5.540487038621961,90
2015-04-10,0.29820486098415044,26.83843748857354,4.819028647240216,5.569262906113559,90
2015-04-13,0.3022828559242657,27.205457033183905,4.819028647240216,5.645423388126994,90
2015-04-14,0.29948899764065834,26.954009787659253,4.819028647240216,5.59324539460777,90
2015-04-15,0.2760834273380529,24.847508460424763,4.819028647240216,5.156123833099549,90
2015-04-16,0.27857519019847354,25.07176711786262,4.819028647240216,5.2026599037174925,90
2015-04-17,0.28786521869205695,25.907869682285124,4.819028647240216,5.37616013076041,90
2015-04-20,0.28532307091471515,25.67907638232436,4.819028647240216,5.328683073305732,90
2015-04-21,0.2864147252109288,25.77732526898359,4.819028647240216,5.349070768389366,90
2015-04-22,0.2847903535494348,25.631131819449138,4.819028647240216,5.318734063580986,90
2015-04-23,0.2784754558807403,25.062791029266627,4.819028647240216,5.200797269304407,90
2015-04-24,0.2758916820095288,24.83025138085759,4.819028647240216,5.152542804466932,90
2015-04-27,0.27630726074490514,24.867653467041457,4.819028647240216,5.160304137491023,90
2015-04-28,0.28102794776090234,25.292515298481206,4.819028647240216,5.2484675128390945,90
2015-04-29,0.2890249073724742,26.012241663522687,4.819028647240216,5.397818433476111,90
2015-04-30,0.29184481119461525,26.266033007515368,4.819028647240216,5.4504828525054565,90
2015-05-01,0.28428245359710114,25.585420823739106,4.819028647240216,5.30924854293852,90
2015-05-05,0.2868126235827373,25.81313612244636,4.819028647240216,5.35650190360025,90
2015-05-06,0.28246889616834503,25.422200655151045,4.819028647240216,5.275378611768566,90
2015-05-07,0.2799750835915651,25.19775752324086,4.819028647240216,5.228804260724042,90
2015-05-08,0.3247982539525598,29.231842855730385,4.819028647240216,6.065920125308035,90
2015-05-11,0.32445372939938705,29.20083564594482,4.819028647240216,6.059485797551274,90
2015-05-12,0.33058490559373555,29.7526415034362,4.819028647240216,6.173991416397801,90
2015-05-13,0.327254493044319,29.45290437398871,4.819028647240216,6.111792755342082,90
2015-05-14,0.3294540080574718,29.65086072517247,4.819028647240216,6.15287081602079,90
2015-05-15,0.33084228492202494,29.77580564298225,4.819028647240216,6.178798223171882,90
2015-05-18,0.33413204526420076,30.071884073778065,4.819028647240216,6.240237665115307,90
2015-05-19,0.3355328458059281,30.197956122533547,4.819028647240216,6.266398963996085,90
2015-05-20,0.33454518065116445,30.1090662586048,4.819028647240216,6.247953366255209,90
2015-05-21,0.33520106267683114,30.168095640914807,4.819028647240216,6.260202594602049,90
2015-05-22,0.3383569330785668,30.452123977071018,4.819028647240216,6.31914151299152,90
2015-05-26,0.34240061499676083,30.81605534970847,4.819028647240216,6.394661166282203,90
2015-05-27,0.35185432165162506,31.666888948646267,4.819028647240216,6.571218240584938,90
2015-05-28,0.3525706520928502,31.73135868835653,4.819028647240216,6.584596401295226,90
2015-05-29,0.35703643035880717,32.13327873229265,4.819028647240216,6.667999110296821,90
2015-06-01,0.3626829435634682,32.64146492071215,4.819028647240216,6.77345318115206,90
2015-06-02,0.3678034549766355,33.10231094789721,4.819028647240216,6.869083662089121,90
2015-06-03,0.36870171766657706,33.18315458999193,4.819028647240216,6.8858595827180675,90
2015-06-04,0.36936859767777275,33.24317379099955,4.819028647240216,6.898314209034098,90
2015-06-05,0.37699999438475457,33.929999494627914,4.819028647240216,7.04083789044481,90
2015-06-08,0.3749962090134939,33.749658811214445,4.819028647240216,7.003415269287173,90
2015-06-09,0.37528838697291417,33.77595482756228,4.819028647240216,7.0088719740035685,90
2015-06-10,0.3808755297363127,34.27879767626814,4.819028647240216,7.113217244703262,90
2015-06-11,0.3617789720009337,32.56010748008404,4.819028647240216,6.756570641830634,90
2015-06-12,0.3662626885801229,32.96364197221105,4.819028647240216,6.840308366103783,90
2015-06-15,0.3741223765455649,33.671013889100855,4.819028647240216,6.987095606577007,90
2015-06-16,0.3761678835994242,33.85510952394819,4.819028647240216,7.025297420328989,90
2015-06-17,0.37160743211937947,33.444668890744154,4.819028647240216,6.940126597897981,90
2015-06-18,0.3727296303264703,33.545666729382326,4.819028647240216,6.961084729926521,90
2015-06-19,0.3634693529612349,32.712241766511134,4.819028647240216,6.788140133851441,90
2015-06-22,0.37730584277967144,33.95752585017044,4.819028647240216,7.046549903706714,90
2015-06-23,0.3784418035572135,34.059762320149204,4.819028647240216,7.067765064989747,90
2015-06-24,0.37864450278439593,34.07800525059562,4.819028647240216,7.071550668226796,90
2015-06-25,0.3785522945120503,34.06970650608453,4.819028647240216,7.069828589957797,90
2015-06-26,0.3788918279192774,34.10026451273497,4.819028647240216,7.076169703258283,90
2015-06-29,0.3869342079420768,34.82407871478691,4.819028647240216,7.226368893808116,90
2015-06-30,0.39047710193666824,35.14293917430015,4.819028647240216,7.292535850440726,90
2015-07-01,0.4012322242750002,36.11090018475001,4.819028647240216,7.493398115703289,90
2015-07-02,0.39801491720548965,35.82134254849406,4.819028647240216,7.433311808388686,90
2015-07-03,0.3998005467384734,35.982049206462605,4.819028647240216,7.466660159214652,90
2015-07-06,0.3996949842268205,35.97254858041384,4.819028647240216,7.464688677668428,90
2015-07-07,0.3930650717984147,35.375856461857325,4.819028647240216,7.340868679441558,90
2015-07-08,0.3889754625803455,35.007791632231104,4.819028647240216,7.264491289604499,90
2015-07-09,0.39239489911966136,35.31554092076952,4.819028647240216,7.328352559388538,90
2015-07-10,0.4000395709444711,36.0035613850024,4.819028647240216,7.471124166406665,90
2015-07-13,0.40572553029841213,36.5152977268571,4.819028647240216,7.577314932080524,90
2015-07-14,0.4063365413819662,36.57028872437695,4.819028647240216,7.588726152379317,90
2015-07-15,0.4083493423938505,36.751440815446536,4.819028647240216,7.6263171493063275,90
2015-07-16,0.4110101403538246,36.990912631844196,4.819028647240216,7.676010113164263,90
2015-07-17,0.4067665166595074,36.60898649935568,4.819028647240216,7.596756354690085,90
2015-07-20,0.40633847013249297,36.57046231192437,4.819028647240216,7.588762173652508,90
2015-07-21,0.4028375433478101,36.25537890130292,4.819028647240216,7.523378995073171,90
2015-07-22,0.40625117966637647,36.56260616997389,4.819028647240216,7.587131940149958,90
2015-07-23,0.4013431849886186,36.12088664897567,4.819028647240216,7.495470413868892,90
2015-07-24,0.404058692883062,36.36528235947557,4.819028647240216,7.546185138430627,90
2015-07-27,0.4104672672671567,36.94205405404412,4.819028647240216,7.66587143556415,90
2015-07-28,0.40725125384513683,36.65261284606232,4.819028647240216,7.605809288362024,90
2015-07-29,0.40396094037688735,36.35648463391986,4.819028647240216,7.544359516256593,90
2015-07-30,0.40015531886461636,36.01397869781546,4.819028647240216,7.473285870263526,90
2015-07-31,0.40455954140229755,36.41035872620678,4.819028647240216,7.555538966770499,90
2015-08-03,0.4054853366569322,36.493680299123895,4.819028647240216,7.572829084554885,90
2015-08-04,0.40482487942993656,36.43423914869429,4.819028647240216,7.560494409917986,90
2015-08-05,0.4091152858833772,36.820375729503944,4.819028647240216,7.640621881463686,90
2015-08-06,0.3721155035155391,33.490395316398505,4.819028647240216,6.949615320418968,90
2015-08-07,0.3751779652335596,33.76601687102038,4.819028647240216,7.006809741701299,90
2015-08-10,0.36972642491759405,33.27537824258346,4.819028647240216,6.904996977272537,90
2015-08-11,0.3734526626775876,33.61073964098287,4.819028647240216,6.974588055256992,90
2015-08-12,0.3804065796818163,34.23659217136348,4.819028647240216,7.10445915090591,90
2015-08-13,0.38036589433786094,34.23293049040748,4.819028647240216,7.103699312933563,90
2015-08-14,0.3799888022877673,34.19899220589906,4.819028647240216,7.09665675581412,90
2015-08-17,0.3794160986235074,34.147448876115675,4.819028647240216,7.0859609634550305,90
2015-08-18,0.3828058977370752,34.45253079633676,4.819028647240216,7.149268725776759,90
2015-08-19,0.3934686961975377,35.412182657778395,4.819028647240216,7.348406753725858,90
2015-08-20,0.3919632634070342,35.27669370663306,4.819028647240216,7.320291346853786,90
2015-08-21,0.41684857318541574,37.51637158668741,4.819028647240216,7.785048467842676,90
2015-08-24,0.47682269454472176,42.91404250902495,4.819028647240216,8.90512293044806,90
2015-08-25,0.5122055878391049,46.098502905519425,4.819028647240216,9.56593253122065,90
2015-08-26,0.515577399587398,46.401965962865816,4.819028647240216,9.628904362176703,90
2015-08-27,0.5326805822262809,47.94125240036527,4.819028647240216,9.948322765796483,90
2015-08-28,0.5354697064073309,48.19227357665976,4.819028647240216,10.000412345392204,90
2015-09-01,0.5472816807700167,49.2553512693015,4.819028647240216,10.22101233980198,90
2015-09-02,0.5465434404718029,49.18890964246229,4.819028647240216,10.207224991416481,90
2015-09-03,0.5527458567825738,49.747127110431634,4.819028647240216,10.323061088030894,90
2015-09-04,0.5645742531618845,50.81168278456959,4.819028647240216,10.54396777941311,90
2015-09-07,0.5646054076044578,50.81448668440121,4.819028647240216,10.544549618625298,90
2015-09-08,0.5644897380187311,50.80407642168579,4.819028647240216,10.542389377739124,90
2015-09-09,0.5679175668076277,51.11258101268646,4.819028647240216,10.606407380864576,90
2015-09-10,0.5660548426226029,50.944935836034254,4.819028647240216,10.571619213180988,90
2015-09-11,0.56239927582256,50.61593482403041,4.819028647240216,10.50334798341931,90
2015-09-14,0.5636406946407874,50.727662517670865,4.819028647240216,10.52653267515266,90
2015-09-15,0.564301047817443,50.78709430356986,4.819028647240216,10.538865406549274,90
2015-09-16,0.5632128701615733,50.6891583145416,4.819028647240216,10.518542641071557,90
2015-09-17,0.5624415656660291,50.619740909942614,4.819028647240216,10.504137786964964,90
2015-09-18,0.5587894433590954,50.29104990231859,4.819028647240216,10.435930886428638,90
2015-09-21,0.5583860229159952,50.254742062439576,4.819028647240216,10.428396621219443,90
2015-09-22,0.5718728745425328,51.468558708827956,4.819028647240216,10.680276561191063,90
2015-09-23,0.5787257735024635,52.08531961522171,4.819028647240216,10.808261047597252,90
2015-09-24,0.5769595445080979,51.9263590057288,4.819028647240216,10.775275020509834,90
2015-09-25,0.5817371747584782,52.35634572826301,4.819028647240216,10.864501865587929,90
2015-09-28,0.5835304883846542,52.51774395461887,4.819028647240216,10.897993724252911,90
2015-09-29,0.5763663228956347,51.872969060607105,4.819028647240216,10.764196035712292,90
2015-09-30,0.5861410813641171,52.75269732277054,4.819028647240216,10.94674906175982,90
2015-10-01,0.5831903913319288,52.4871352198736,4.819028647240216,10.891642084330039,90
2015-10-02,0.5817593436578744,52.35834092920871,4.819028647240216,10.864915891129538,90
2015-10-05,0.5887231615677712,52.98508454109938,4.819028647240216,10.994971895724904,90
2015-10-06,0.5932494140310037,53.392447262790334,4.819028647240216,11.079504018588345,90
2015-10-07,0.581811249569289,52.363012461235996,4.819028647240216,10.865885284002927,90
2015-10-08,0.5764757753216628,51.88281977894964,4.819028647240216,10.766240165154887,90
2015-10-09,0.5705710365779111,51.35139329201199,4.819028647240216,10.65596348372408,90
2015-10-12,0.5704760913071751,51.34284821764578,4.819028647240216,10.654190289374819,90
2015-10-13,0.5688068623795249,51.19261761415727,4.819028647240216,10.62301583193005,90
2015-10-14,0.5679173347741788,51.11256012967607,4.819028647240216,10.606403047416505,90
2015-10-15,0.5671698256949043,51.04528431254138,4.819028647240216,10.592442595620225,90
2015-10-16,0.5655154847226382,50.896393625037454,4.819028647240216,10.56154618507716,90
2015-10-19,0.5683939903691396,51.155459133222564,4.819028647240216,10.615305049601336,90
2015-10-20,0.5665085353537476,50.98576818183727,4.819028647240216,10.5800923617742,90
2015-10-21,0.5689435030439308,51.20491527395376,4.819028647240216,10.625567727902599,90
2015-10-22,0.5668874055053841,51.019866495484564,4.819028647240216,10.587168126652008,90
2015-10-23,0.5663514635470819,50.971631719237365,4.819028647240216,10.57715889454777,90
2015-10-26,0.5699317285065814,51.29385556559234,4.819028647240216,10.644023789932758,90
2015-10-27,0.5737336081045604,51.63602472941045,4.819028647240216,10.71502755207351,90
2015-10-28,0.5776985183537566,51.992866651838085,4.819028647240216,10.789076068600174,90
2015-10-29,0.5761587051479756,51.85428346331781,4.819028647240216,10.760318574369538,90
2015-10-30,0.5797672263046899,52.17905036742209,4.819028647240216,10.827711181444052,90
2015-11-02,0.5802075232320363,52.21867709088325,4.819028647240216,10.835934150503148,90
2015-11-03,0.5791938204248126,52.12744383823312,4.819028647240216,10.817002274532173,90
2015-11-04,0.5779981740173497,52.019835661561444,4.819028647240216,10.794672426641913,90
2015-11-05,0.5724699005655204,51.52229105089684,4.819028647240216,10.691426597018232,90
2015-11-06,0.5670946454990844,51.03851809491759,4.819028647240216,10.591038533075865,90
2015-11-09,0.5667780679665378,51.010026116988435,4.819028647240216,10.585126142838162,90
2015-11-10,0.5592205477146969,50.32984929432275,4.819028647240216,10.443982175359318,90
2015-11-11,0.5586924223824566,50.28231801442111,4.819028647240216,10.43411892627304,90
2015-11-12,0.5570947315979542,50.138525843815856,4.819028647240216,10.404280512532212,90
2015-11-13,0.5571089407275669,50.13980466548101,4.819028647240216,10.404545881709025,90
2015-11-16,0.5545367338568173,49.908306047113555,4.819028647240216,10.356507441742492,90
2015-11-17,0.5564847591453836,50.08362832308454,4.819028647240216,10.392888689667089,90
2015-11-18,0.5572915288408898,50.15623759568008,4.819028647240216,10.407955890530717,90
2015-11-19,0.5444797763880692,49.00317987492623,4.819028647240216,10.16868407764905,90
2015-11-20,0.5011734838338107,45.10561354504297,4.819028647240216,9.359897366635133,90
2015-11-23,0.4783695003195109,43.05325502875597,4.819028647240216,8.934011017637737,90
2015-11-24,0.4726153852028093,42.535384668252846,4.819028647240216,8.826547377470396,90
2015-11-25,0.4595988529128185,41.36389676215367,4.819028647240216,8.58345110395684,90
2015-11-26,0.4596755382460568,41.370798442145116,4.819028647240216,8.584883276391713,90
2015-11-27,0.44117045671280736,39.70534110415268,4.819028647240216,8.239283061098075,90
2015-11-30,0.4394147538501768,39.54732784651593,4.819028647240216,8.206493619655918,90
2015-12-01,0.43153459563234464,38.83811360691102,4.819028647240216,8.059324077509482,90
2015-12-02,0.41314209600729956,37.182788640656966,4.819028647240216,7.715826437751304,90
2015-12-03,0.42239167575929354,38.015250818336426,4.819028647240216,7.888571245598877,90
2015-12-04,0.41812194271664405,37.630974844497956,4.819028647240216,7.808829869905138,90
2015-12-07,0.412105697931986,37.08951281387873,4.819028647240216,7.696470705796555,90
2015-12-08,0.4178072877871052,37.602655900839466,4.819028647240216,7.802953386129781,90
2015-12-09,0.416833381507401,37.51500433566609,4.819028647240216,7.78476474862841,90
2015-12-10,0.415652859578351,37.40875736205159,4.819028647240216,7.7627173649351535,90
2015-12-11,0.42575687139553076,38.31811842559779,4.819028647240216,7.951419514291949,90
2015-12-14,0.43106249159919485,38.79562424392752,4.819028647240216,8.050507080123953,90
2015-12-15,0.44503279634920123,40.05295167142812,4.819028647240216,8.311415972670307,90
2015-12-16,0.4439303775804272,39.95373398223846,4.819028647240216,8.290827240697013,90
2015-12-17,0.44367218997474805,39.93049709772731,4.819028647240216,8.28600533856442,90
2015-12-18,0.42345995382340496,38.11139584410644,4.819028647240216,7.90852236704014,90
2015-12-21,0.4175117457445625,37.57605711701065,4.819028647240216,7.797433853921968,90
2015-12-22,0.41828243156852,37.6454188411668,4.819028647240216,7.811827153740984,90
2015-12-23,0.4099519202594798,36.89567282335318,4.819028647240216,7.656246833992731,90
2015-12-24,0.400058161691655,36.00523455224895,4.819028647240216,7.4714713665104675,90
2015-12-29,0.4008642912643078,36.07778621378769,4.819028647240216,7.486526612463464,90
2015-12-30,0.3835302509968211,34.5177225897139,4.819028647240216,7.162796720347713,90
2015-12-31,0.3884039159712776,34.95635243741498,4.819028647240216,7.253817106365189,90
2016-01-04,0.4133359986634403,37.20023987970964,4.819028647240216,7.719447756554352,90
2016-01-05,0.3899605536596532,35.096449829368794,4.819028647240216,7.282888814007776,90
2016-01-06,0.3911898616995585,35.207087552960274,4.819028647240216,7.305847325295074,90
2016-01-07,0.4087617963761281,36.78856167385152,4.819028647240216,7.634020124557624,90
2016-01-08,0.40741227400672325,36.66710466060509,4.819028647240216,7.6088164949182815,90
2016-01-11,0.41073295798553283,36.96596621869794,4.819028647240216,7.670833465550736,90
2016-01-12,0.41292635550232276,37.16337199520905,4.819028647240216,7.711797276094621,90
2016-01-13,0.4124304241019078,37.11873816917169,4.819028647240216,7.702535279683183,90
2016-01-14,0.4100782162319382,36.90703946087443,4.819028647240216,7.658605532882757,90
2016-01-15,0.41613414359551254,37.452072923596134,4.819028647240216,7.771705807361067,90
2016-01-18,0.41652461603463636,37.487215443117265,4.819028647240216,7.778998256128985,90
2016-01-19,0.4257668556949718,38.31901701254748,4.819028647240216,7.951605980697415,90
2016-01-20,0.4558608710518793,41.027478394669146,4.819028647240216,8.51364069357939,90
2016-01-21,0.46012993629688903,41.41169426672002,4.819028647240216,8.593369597509211,90
2016-01-22,0.4720222976559056,42.48200678903151,4.819028647240216,8.815470896476263,90
2016-01-25,0.4632098173981892,41.68888356583702,4.819028647240216,8.650889342546574,90
2016-01-26,0.4618755945834523,41.5688035125107,4.819028647240216,8.625971446821863,90
2016-01-27,0.461678222002332,41.55103998020989,4.819028647240216,8.622285323828804,90
2016-01-28,0.45996401865625214,41.396761679062706,4.819028647240216,8.590270925816139,90
2016-01-29,0.4769074440071571,42.92166996064415,4.819028647240216,8.90670570826026,90
2016-02-01,0.47503849051766783,42.753464146590105,4.819028647240216,8.87180120231789,90
2016-02-02,0.4756305546290611,42.806749916615516,4.819028647240216,8.88285856966845,90
2016-02-03,0.48025708538756956,43.22313768488125,4.819028647240216,8.969263486249346,90
2016-02-04,0.47295359089300065,42.56582318037006,4.819028647240216,8.832863694376844,90
2016-02-05,0.4748351520634275,42.7351636857085,4.819028647240216,8.86800366090006,90
2016-02-08,0.49391661856823027,44.45249567114071,4.819028647240216,9.224368420511045,90
2016-02-09,0.49010863086225387,44.109776777602846,4.819028647240216,9.15325058357224,90
2016-02-10,0.49612458937252024,44.65121304352681,4.819028647240216,9.265604401230915,90
2016-02-11,0.5025777338920475,45.23199605028428,4.819028647240216,9.386123088558096,90
2016-02-12,0.512662177322477,46.13959595902294,4.819028647240216,9.57445977945086,90
2016-02-15,0.5189068427425318,46.70161584682788,4.819028647240216,9.691084918860811,90
2016-02-16,0.5209505456485671,46.88554910837104,4.819028647240216,9.729253038415049,90
2016-02-17,0.527812827134811,47.50315444213301,4.819028647240216,9.857412752534131,90
2016-02-18,0.5249552488071156,47.245972392640425,4.819028647240216,9.80404472583857,90
2016-02-19,0.524208356129459,47.1787520516513,4.819028647240216,9.790095785936,90
2016-02-22,0.5193342662125989,46.74008395913388,4.819028647240216,9.699067463709975,90
2016-02-23,0.5139699847637627,46.25729862873864,4.819028647240216,9.598884342642263,90
2016-02-24,0.5146137377599892,46.31523639839902,4.819028647240216,9.610907049685842,90
2016-02-25,0.5146176587938348,46.315589291445136,4.819028647240216,9.610980278768286,90
2016-02-26,0.5105494874808587,45.94945387327731,4.819028647240216,9.535003262450381,90
2016-02-29,0.5070656211080404,45.63590589972364,4.819028647240216,9.469938703489264,90
2016-03-01,0.5088697020212338,45.79827318191104,4.819028647240216,9.503631651606597,90
2016-03-02,0.5049534949152737,45.445814542374634,4.819028647240216,9.430492713173795,90
2016-03-03,0.49739901987994645,44.76591178919519,4.819028647240216,9.289405618045441,90
2016-03-04,0.49331761010551134,44.39858490949601,4.819028647240216,9.213181360713095,90
2016-03-07,0.4939943207509875,44.45948886758889,4.819028647240216,9.225819583589766,90
2016-03-08,0.49378770102889313,44.44089309260039,4.819028647240216,9.22196076133538,90
2016-03-09,0.49055350291893374,44.149815262704024,4.819028647240216,9.161558997576813,90
2016-03-10,0.49438811691306955,44.494930522176276,4.819028647240216,9.233174106084187,90
2016-03-11,0.4985570758576554,44.87013682718897,4.819028647240216,9.311033428466006,90
2016-03-14,0.4936655472560836,44.42989925304754,4.819028647240216,9.219679422012122,90
2016-03-15,0.48999581157117766,44.09962304140598,4.819028647240216,9.151143574683076,90
2016-03-16,0.4826606954917085,43.439462594253754,4.819028647240216,9.014153219265642,90
2016-03-17,0.47991692693185817,43.19252342386724,4.819028647240216,8.962910699566589,90
2016-03-18,0.47598806413777,42.83892577239929,4.819028647240216,8.889535403972435,90
2016-03-21,0.4772384115337345,42.9514570380361,4.819028647240216,8.912886845491931,90
2016-03-22,0.4764664671627691,42.881982044649206,4.819028647240216,8.898470041095742,90
2016-03-23,0.4745211081861366,42.706899736752305,4.819028647240216,8.862138589113782,90
2016-03-24,0.4696497225543538,42.268475029891846,4.819028647240216,8.771160772015405,90
2016-03-29,0.46917442815140104,42.2256985336261,4.819028647240216,8.762284191401957,90
2016-03-30,0.47079583882550596,42.37162549429554,4.819028647240216,8.792565596919852,90
2016-03-31,0.47039344415810336,42.33540997422929,4.819028647240216,8.785050489059477,90
2016-04-01,0.46919314414692903,42.22738297322363,4.819028647240216,8.762633730639182,90
2016-04-04,0.45812158576345435,41.23094271871089,4.819028647240216,8.5558617175524,90
2016-04-05,0.45975947536856543,41.3783527831709,4.819028647240216,8.586450882973613,90
2016-04-06,0.461339377280869,41.52054395527823,4.819028647240216,8.615957072398066,90
2016-04-07,0.4533705328775339,40.80334795897808,4.819028647240216,8.46713123034567,90
2016-04-08,0.4553783036182566,40.98404732564309,4.819028647240216,8.504628282115323,90
2016-04-11,0.45465725127705975,40.919152614935385,4.819028647240216,8.491161935376573,90
2016-04-12,0.4538122286654168,40.843100579887505,4.819028647240216,8.475380324472178,90
2016-04-13,0.4559176618848669,41.032589569638034,4.819028647240216,8.514701317066619,90
2016-04-14,0.4548418147207684,40.93576332486914,4.819028647240216,8.494608835395162,90
2016-04-15,0.4488848816221241,40.39963934599116,4.819028647240216,8.38335737413128,90
2016-04-18,0.4478381027276704,40.30542924549033,4.819028647240216,8.363807770383898,90
2016-04-19,0.4439881494109878,39.958933446988894,4.819028647240216,8.291906185258467,90
2016-04-20,0.41685713855035544,37.517142469532004,4.819028647240216,7.7852084342801104,90
2016-04-21,0.4174292829719461,37.56863546747515,4.819028647240216,7.795893782243882,90
2016-04-22,0.41322212266600755,37.18999103994068,4.819028647240216,7.717321012656527,90
2016-04-25,0.41473070617216723,37.325763555495044,4.819028647240216,7.745495262177148,90
2016-04-26,0.41354087971425973,37.218679174283366,4.819028647240216,7.7232741074485896,90
2016-04-27,0.4131667961881275,37.185011656931465,4.819028647240216,7.716287737410888,90
2016-04-28,0.41112990136594035,37.00169112293463,4.819028647240216,7.6782467653776925,90
2016-04-29,0.4037393961938233,36.33654565744409,4.819028647240216,7.540221965323545,90
2016-05-03,0.4033186460435365,36.29867814391828,4.819028647240216,7.5323640511466925,90
2016-05-04,0.4019641934039886,36.176777406358966,4.819028647240216,7.507068343965303,90
2016-05-05,0.3922855311385153,35.30569780246638,4.819028647240216,7.326310007035425,90
2016-05-06,0.3996407140926901,35.96766426834211,4.819028647240216,7.4636751306594205,90
2016-05-09,0.39393151678910454,35.453836511019404,4.819028647240216,7.357050373901236,90
2016-05-10,0.3637076295220635,32.73368665698571,4.819028647240216,6.79259017805005,90
2016-05-11,0.36477132340458335,32.82941910641249,4.819028647240216,6.812455685486201,90
2016-05-12,0.3656443519476713,32.90799167529042,4.819028647240216,6.828760334125907,90
2016-05-13,0.3464024292543035,31.176218632887313,4.819028647240216,6.469398900697852,90
2016-05-16,0.32918525388200476,29.626672849380427,4.819028647240216,6.147851573023366,90
2016-05-17,0.31118122506362855,28.00631025572656,4.819028647240216,5.811608999619735,90
2016-05-18,0.3096326786508328,27.866941078574953,4.819028647240216,5.782688404339311,90
2016-05-19,0.28254976783902913,25.429479105512627,4.819028647240216,5.276888968086069,90
2016-05-20,0.2961522929254147,26.653706363287313,4.819028647240216,5.530929221296803,90
2016-05-23,0.2961188233600871,26.650694102407833,4.819028647240216,5.5303041449380625,90
2016-05-24,0.30392641228688405,27.35337710581957,4.819028647240216,5.676118385700908,90
2016-05-25,0.29902278358447676,26.912050522602904,4.819028647240216,5.584538398213304,90
2016-05-26,0.29444408424866086,26.499967582379483,4.819028647240216,5.499026779505784,90
2016-05-27,0.27924791789235237,25.132312610311708,4.819028647240216,5.2152237411380815,90
2016-05-31,0.2780956602732077,25.0286094245887,4.819028647240216,5.193704220646665,90
2016-06-01,0.2822578254902521,25.403204294122695,4.819028647240216,5.271436663625297,90
2016-06-02,0.27499399702958693,24.74945973266282,4.819028647240216,5.135777673128475,90
2016-06-03,0.2760953341950155,24.84858007755139,4.819028647240216,5.1563462051178695,90
2016-06-06,0.28464394551308403,25.617955096177567,4.819028647240216,5.3159997525328215,90
2016-06-07,0.28341790151872626,25.507611136685362,4.819028647240216,5.293102200438916,90
2016-06-08,0.28270853299911236,25.44376796992011,4.819028647240216,5.279854060318019,90
2016-06-09,0.2845408047031661,25.60867242328495,4.819028647240216,5.314073498598238,90
2016-06-10,0.3085223621405365,27.767012592648285,4.819028647240216,5.761952174438727,90
