Date,CSAD,Rm,abs_Rm,Rm_sq,D_up,D_down,N
2015-01-06,0.009105920693681819,-0.031588789906387915,0.031588789906387915,0.000997851647749915,0,1,161
2015-01-07,0.009293348017457645,-0.0006339518441758058,0.0006339518441758058,4.018949407339051e-07,0,1,161
2015-01-08,0.012039923730554923,0.014839500494677065,0.014839500494677065,0.00022021077493152087,1,0,161
2015-01-09,0.010276580052809306,-0.0011214586875207462,0.0011214586875207462,1.2576695878157545e-06,0,1,161
2015-01-13,0.010499944209142872,-0.005380566712554919,0.005380566712554919,2.8950498148254054e-05,0,1,161
2015-01-14,0.010751050240875937,-0.01609037222641882,0.01609037222641882,0.00025890007838471013,0,1,161
2015-01-15,0.011496445590510959,0.014730981666336221,0.014730981666336221,0.00021700182085393387,1,0,161
2015-01-16,0.01029739844102966,-0.011939071000921756,0.011939071000921756,0.00014254141636505082,0,1,161
2015-01-19,0.011058824578658475,0.008630182604064644,0.008630182604064644,7.44800517795e-05,1,0,161
2015-01-20,0.009479911005726992,0.017492936003861898,0.017492936003861898,0.00030600281003520784,1,0,161
2015-01-21,0.011627655249551746,-0.006729732764707489,0.006729732764707489,4.52893030843775e-05,0,1,161
2015-01-22,0.009876925929524617,0.0020302705982210593,0.0020302705982210593,4.121998702000898e-06,1,0,161
2015-01-23,0.0105428941753531,0.010378592469508873,0.010378592469508873,0.0001077151816481463,1,0,161
2015-01-26,0.010548852053556521,-0.002827273955303425,0.002827273955303425,7.993478018337073e-06,0,1,161
2015-01-27,0.010074152270743167,0.018452129720138388,0.018452129720138388,0.0003404810912088144,1,0,161
2015-01-28,0.011783372258773564,0.003511272077233477,0.003511272077233477,1.2329031600359497e-05,1,0,161
2015-01-29,0.011468261408737091,-0.008650544584853728,0.008650544584853728,7.483192161454214e-05,0,1,161
2015-01-30,0.015211572295840046,0.0046004849595611035,0.0046004849595611035,2.116446186314793e-05,1,0,161
2015-02-02,0.014652638932593262,-0.005199778373577225,0.005199778373577225,2.703769513432141e-05,0,1,161
2015-02-03,0.016402744618031515,-0.010977252686874005,0.010977252686874005,0.00012050007655148258,0,1,161
2015-02-04,0.015261343341465382,0.015947340060187158,0.015947340060187158,0.00025431765499525015,1,0,161
2015-02-05,0.014512388634760438,-0.007299625755657642,0.007299625755657642,5.32845361726604e-05,0,1,161
2015-02-06,0.014217428573668131,0.006642606622406253,0.006642606622406253,4.412422274003541e-05,1,0,161
2015-02-09,0.01213732347387284,0.004095235383766335,0.004095235383766335,1.67709528484518e-05,1,0,161
2015-02-10,0.010341739716637582,-0.00036688890651631937,0.00036688890651631937,1.3460746972474054e-07,0,1,161
2015-02-12,0.014189302116535503,0.014558734856554704,0.014558734856554704,0.00021195676062346093,1,0,161
2015-02-13,0.01268203840997363,-0.0019408481282077983,0.0019408481282077983,3.7668914567677145e-06,0,1,161
2015-02-16,0.013233252849102156,0.004837489528845469,0.004837489528845469,2.3401304941689553e-05,1,0,161
2015-02-17,0.010250261493800929,0.0034306438477480997,0.0034306438477480997,1.1769317210091887e-05,1,0,161
2015-02-18,0.011863007356913327,0.012443122600335463,0.012443122600335463,0.00015483130004697917,1,0,161
2015-02-19,0.010240095658142039,0.005703339607485828,0.005703339607485828,3.25280826783166e-05,1,0,161
2015-02-20,0.009270735456031156,0.0034368046543990865,0.0034368046543990865,1.1811626232499224e-05,1,0,161
2015-02-23,0.009309148301559801,0.004260061044940274,0.004260061044940274,1.8148120106617617e-05,1,0,161
2015-02-24,0.009876499727228575,0.005086912255010715,0.005086912255010715,2.5876676290178194e-05,1,0,161
2015-02-25,0.008835592381924749,0.00037926050238151987,0.00037926050238151987,1.4383852866668283e-07,1,0,161
2015-02-26,0.009152323522394604,0.009908249536769711,0.009908249536769711,9.81734088828972e-05,1,0,161
2015-02-27,0.011274130464550216,0.004129503267329983,0.004129503267329983,1.7052797234889008e-05,1,0,161
2015-03-02,0.008862568889013182,0.00022119077141295388,0.00022119077141295388,4.8925357358257615e-08,1,0,161
2015-03-03,0.009492509693055606,0.0004063275088805126,0.0004063275088805126,1.6510204447304304e-07,1,0,161
2015-03-04,0.009630068877391785,-0.007012047220894225,0.007012047220894225,4.916880622805043e-05,0,1,161
2015-03-05,0.011283841953746118,0.004263902801263809,0.004263902801263809,1.8180867098625356e-05,1,0,161
2015-03-06,0.012046120259822058,0.011251483867495173,0.011251483867495173,0.00012659588922050413,1,0,161
2015-03-09,0.007958768621558787,-0.007984598874419525,0.007984598874419525,6.375381918538155e-05,0,1,161
2015-03-10,0.008854480783270167,-0.004852490747292662,0.004852490747292662,2.3546666452560898e-05,0,1,161
2015-03-11,0.008570007395437505,0.0010397069424509726,0.0010397069424509726,1.0809905261807499e-06,1,0,161
2015-03-12,0.00969712998038844,0.011133771229945893,0.011133771229945893,0.00012396086180077088,1,0,161
2015-03-13,0.012833798631033955,0.008487974639601336,0.008487974639601336,7.204571348251542e-05,1,0,161
2015-03-16,0.009991227923013749,-0.00027878987677021225,0.00027878987677021225,7.772379538955013e-08,0,1,161
2015-03-17,0.010300238688083425,0.007224585726339854,0.007224585726339854,5.2194638917233555e-05,1,0,161
2015-03-18,0.011277008049864796,0.0073221607052022745,0.0073221607052022745,5.361403739280827e-05,1,0,161
2015-03-19,0.010557433892619608,-0.002672615134488366,0.002672615134488366,7.142871657096266e-06,0,1,161
2015-03-20,0.009976906387192052,0.004570541821268626,0.004570541821268626,2.088985253996553e-05,1,0,161
2015-03-23,0.011306644684436411,0.008447186043549434,0.008447186043549434,7.135495205433634e-05,1,0,161
2015-03-24,0.010884405119669479,-0.0019603334932039008,0.0019603334932039008,3.8429074045770084e-06,0,1,161
2015-03-25,0.00996484289812002,0.004333475713014802,0.004333475713014802,1.877901175528915e-05,1,0,161
2015-03-26,0.01071238961790306,-0.014306570962975926,0.014306570962975926,0.0002046779727186659,0,1,161
2015-03-27,0.009526283007305857,-0.004866606219772617,0.004866606219772617,2.368385609832952e-05,0,1,161
2015-03-30,0.01072117982073343,0.004570028079283044,0.004570028079283044,2.0885156645435468e-05,1,0,161
2015-03-31,0.010558052292973519,-0.008046272309392064,0.008046272309392064,6.47424980768895e-05,0,1,161
2015-04-01,0.010592804795476394,-0.010101171071890827,0.010101171071890827,0.00010203365702360409,0,1,161
2015-04-02,0.01001538791355601,0.0137225414146043,0.0137225414146043,0.0001883081428755302,1,0,161
2015-04-03,0.00910150091190001,0.007001543693939753,0.007001543693939753,4.902161409814752e-05,1,0,161
2015-04-06,0.008783301335841433,-0.0014030512886536268,0.0014030512886536268,1.9685529185926027e-06,0,1,161
2015-04-07,0.009089341346628168,0.012192817036624304,0.012192817036624304,0.00014866478728859587,1,0,161
2015-04-08,0.010369435051245199,0.008111203904604123,0.008111203904604123,6.579162878206517e-05,1,0,161
2015-04-09,0.010821526534740463,0.0052030289185888,0.0052030289185888,2.7071509927671335e-05,1,0,161
2015-04-10,0.008250857809974985,-0.00429645787523616,0.00429645787523616,1.8459550273678817e-05,0,1,161
2015-04-13,0.011836367656559398,0.00023482378637317477,0.00023482378637317477,5.514221064663442e-08,1,0,161
2015-04-14,0.00966523452939299,0.003024853105862775,0.003024853105862775,9.149736312047675e-06,1,0,161
2015-04-15,0.010370485916578628,-0.0004924010092947901,0.0004924010092947901,2.4245875395452804e-07,0,1,161
2015-04-16,0.014561423984523064,0.006094928437218165,0.006094928437218165,3.714815265481066e-05,1,0,161
2015-04-17,0.014460500490542193,-0.011375943667549829,0.011375943667549829,0.00012941209432726705,0,1,161
2015-04-20,0.008557966425737803,-0.0037900937936957177,0.0037900937936957177,1.4364810965010797e-05,0,1,161
2015-04-21,0.009783459265510322,0.013008559834196114,0.013008559834196114,0.00016922262895986044,1,0,161
2015-04-22,0.010633866976642644,0.009002064308167372,0.009002064308167372,8.103716180838092e-05,1,0,161
2015-04-23,0.010927904986950255,0.004442355957529174,0.004442355957529174,1.9734526453394948e-05,1,0,161
2015-04-24,0.010319269165251103,-0.005226066139716903,0.005226066139716903,2.7311767296695527e-05,0,1,161
2015-04-27,0.008984999638229803,-0.0015915577883422812,0.0015915577883422812,2.5330561936329735e-06,0,1,161
2015-04-28,0.014089461172187406,0.0033788861467864586,0.0033788861467864586,1.1416871592945441e-05,1,0,161
2015-04-30,0.01510692708361666,-0.02193955507691243,0.02193955507691243,0.000481344076972874,0,1,161
2015-05-01,0.010667567385885956,-0.004998273797078616,0.004998273797078616,2.4982740950562684e-05,0,1,161
2015-05-07,0.011540723708091179,-0.006481899938212885,0.006481899938212885,4.2015026809004205e-05,0,1,161
