Date,ADS.DE,AIR.PA,ALV.DE,BAS.DE,BAYN.DE,BEI.DE,BMW.DE,BNR.DE,CBK.DE,CON.DE,DTG.DE,DBK.DE,DB1.DE,DHL.DE,DTE.DE,EOAN.DE,FRE.DE,FME.DE,G1A.DE,HNR1.DE,HEI.DE,HEN3.DE,IFX.DE,MBG.DE,MRK.DE,MTX.DE,MUV2.DE,PAH3.DE,QIA.DE,RHM.DE,RWE.DE,SAP.DE,G24.DE,SIE.DE,ENR.DE,SHL.DE,SY1.DE,VOW3.DE,VNA.DE,ZAL.DE
2022-02-24,199.20997619628906,99.9270248413086,156.84426879882812,44.950279235839844,46.477535247802734,82.94845581054688,61.43330001831055,61.6418342590332,6.742337703704834,48.10258102416992,23.447338104248047,9.739274978637695,138.57461547851562,34.763031005859375,13.235971450805664,9.400357246398926,28.427791595458984,48.158878326416016,34.27466583251953,134.05963134765625,48.70661926269531,59.65547561645508,28.75222396850586,47.03127670288086,158.6095733642578,184.76092529296875,199.9794158935547,72.97010040283203,42.46746063232422,94.15342712402344,33.213340759277344,89.76569366455078,45.364498138427734,112.23991394042969,19.30268669128418,49.8585319519043,97.10123443603516,116.0760269165039,29.77759552001953,55.5
2022-02-25,202.71737670898438,106.34907531738281,162.524169921875,44.486488342285156,48.571781158447266,85.91911315917969,63.62346267700195,64.79456329345703,7.337063789367676,48.75253677368164,23.488990783691406,10.273811340332031,138.57461547851562,36.28190231323242,13.740408897399902,9.667021751403809,28.695556640625,49.95662307739258,34.94270324707031,139.30215454101562,50.525821685791016,62.30337142944336,29.943201065063477,49.26694869995117,164.07247924804688,199.0463409423828,206.86959838867188,75.72057342529297,43.235836029052734,100.74087524414062,35.23027420043945,93.37547302246094,47.05012130737305,117.24724578857422,19.35247230529785,51.17205810546875,99.6019058227539,122.15338897705078,31.366716384887695,55.959999084472656
2022-02-28,201.0110626220703,105.41329956054688,159.2729034423828,43.617820739746094,47.31339645385742,86.64739990234375,62.568138122558594,64.5016860961914,6.799192905426025,47.09086608886719,22.64340591430664,9.739274978637695,139.0298614501953,35.91212844848633,13.613025665283203,9.912420272827148,27.905649185180664,49.54175567626953,34.80018997192383,137.13856506347656,49.89081573486328,61.29959487915039,29.64907455444336,47.974769592285156,164.3965606689453,205.21612548828125,202.72727966308594,75.2897720336914,44.13227081298828,125.72611236572266,36.542606353759766,93.30181121826172,48.08176040649414,114.4814682006836,21.33900260925293,53.17010498046875,100.49836730957031,117.35477447509766,31.849491119384766,59.58000183105469
2022-03-01,193.71192932128906,95.5783920288086,153.33445739746094,40.87192153930664,47.68999099731445,89.38807678222656,59.626216888427734,63.24403762817383,6.037509918212891,42.375648498535156,20.93140411376953,9.00234317779541,134.24986267089844,34.635799407958984,13.222382545471191,9.917327880859375,26.696239471435547,48.57373809814453,34.22122573852539,131.27191162109375,47.7626953125,59.67279052734375,28.414701461791992,45.42459487915039,161.06324768066406,190.31375122070312,192.8431396484375,70.38533020019531,44.3095817565918,147.37057495117188,34.411170959472656,91.05489349365234,50.2003059387207,108.87760162353516,20.592187881469727,53.429107666015625,104.79196166992188,108.41671752929688,31.138744354248047,53.84000015258789
2022-03-02,194.8020477294922,100.62428283691406,154.58798217773438,42.17493438720703,49.60053634643555,87.7973403930664,58.23115539550781,62.60660171508789,6.163856029510498,41.995487213134766,19.877544403076172,8.985044479370117,133.1572723388672,34.91809844970703,13.63850212097168,9.109152793884277,26.816734313964844,48.936744689941406,33.882755279541016,130.6894073486328,48.24323272705078,57.613311767578125,28.75222396850586,43.797401428222656,161.3410186767578,200.4701385498047,194.40164184570312,68.03252410888672,42.96985626220703,142.85345458984375,33.09003829956055,92.89662170410156,49.27920150756836,111.8964614868164,20.084352493286133,52.96659469604492,101.34765625,105.46373748779297,31.48070526123047,51.81999969482422
2022-03-03,189.8727569580078,96.34902954101562,153.60084533691406,40.45230484008789,49.23311996459961,84.8841781616211,56.026527404785156,61.504005432128906,5.986069679260254,39.81262969970703,19.494321823120117,8.737669944763184,132.61099243164062,34.70339584350586,13.439784049987793,9.060073852539062,26.379384994506836,48.07244873046875,33.84712600708008,127.3191909790039,46.76727294921875,55.62306594848633,28.67989730834961,41.165184020996094,163.37803649902344,191.1680145263672,189.8081817626953,66.44189453125,42.851646423339844,139.93617248535156,30.245193481445312,91.36799621582031,48.87392044067383,109.92606353759766,19.40226173400879,51.671566009521484,101.11173248291016,102.40530395507812,30.689498901367188,49.7400016784668
2022-03-04,177.26512145996094,89.08294677734375,147.7250518798828,37.69168472290039,47.001094818115234,81.64519500732422,52.83884811401367,58.713069915771484,5.371488571166992,38.14482498168945,18.357152938842773,7.912512302398682,128.28622436523438,32.723297119140625,13.03895092010498,8.675617218017578,25.089645385742188,46.32655715942383,31.540176391601562,118.41516876220703,44.1242790222168,54.480838775634766,26.693326950073242,39.65422058105469,162.86878967285156,182.62522888183594,179.55491638183594,60.72557830810547,41.5020637512207,139.93617248535156,31.698442459106445,89.11186981201172,47.215919494628906,102.333740234375,19.063705444335938,50.413543701171875,100.78146362304688,95.2469482421875,29.76418685913086,45.61000061035156
2022-03-07,167.69090270996094,86.22972106933594,143.54148864746094,35.90280532836914,46.55101776123047,78.46371459960938,50.97394943237305,57.0936393737793,5.092627048492432,37.13311004638672,18.74454116821289,7.693681716918945,127.92203521728516,31.359493255615234,12.960822105407715,8.384411811828613,24.955764770507812,46.257408142089844,30.881046295166016,115.08656311035156,43.6609001159668,54.35969161987305,25.680755615234375,39.23716354370117,154.76699829101562,182.43540954589844,171.55740356445312,57.52774429321289,40.1229362487793,146.14720153808594,30.3861141204834,89.57230377197266,46.44218826293945,102.83988952636719,19.735837936401367,49.26652145385742,98.42234802246094,90.13195037841797,29.630083084106445,44.75
2022-03-08,175.3123779296875,86.358154296875,147.23931884765625,36.64632797241211,46.39487075805664,77.27545928955078,51.357051849365234,56.92136001586914,5.29207181930542,37.8934326171875,18.98613929748535,7.887429714202881,124.64431762695312,31.625892639160156,12.823248863220215,8.144740104675293,24.674610137939453,46.87970733642578,30.658367156982422,119.16409301757812,44.1757698059082,54.20393371582031,25.540925979614258,38.97052764892578,150.55409240722656,181.29637145996094,180.6212615966797,55.92054748535156,38.182289123535156,142.10061645507812,30.64153480529785,88.76195526123047,45.825050354003906,104.39452362060547,20.91082763671875,47.34248352050781,91.26950073242188,89.5387191772461,29.033321380615234,45.040000915527344
2022-03-09,199.20997619628906,94.62425231933594,157.94107055664062,40.33451843261719,49.3892707824707,82.43096923828125,55.079620361328125,60.93547439575195,5.883188247680664,40.16212844848633,20.57733917236328,8.481644630432129,131.70053100585938,35.562232971191406,13.643596649169922,8.7361478805542,26.77210807800293,49.559043884277344,31.878646850585938,126.23739624023438,47.8484992980957,56.713375091552734,27.56606674194336,41.9514274597168,165.78541564941406,190.12391662597656,197.23153686523438,62.664154052734375,40.10322952270508,135.37200927734375,33.18692398071289,93.3938980102539,48.59757995605469,115.43954467773438,20.6419734954834,50.839054107666016,93.34552764892578,99.08319091796875,31.038164138793945,49.47999954223633
