Date,CSAD,Rm,abs_Rm,Rm_sq,D_up,D_down,N
2015-01-05,0.011807090555363334,-0.016646514035090668,0.016646514035090668,0.00027710642952047057,0,1,461
2015-01-06,0.010393185406086403,-0.009348720342995033,0.009348720342995033,8.739857205152917e-05,0,1,461
2015-01-07,0.009119782134177554,0.012365171676746767,0.012365171676746767,0.00015289747059542047,1,0,461
2015-01-08,0.009312810052561755,0.018169250758683055,0.018169250758683055,0.00033012167313190477,1,0,461
2015-01-09,0.00810510018107279,-0.0076448975087239895,0.0076448975087239895,5.844445791889426e-05,0,1,461
2015-01-12,0.009327590121935868,-0.007238046446635477,0.007238046446635477,5.238931636365245e-05,0,1,461
2015-01-13,0.008063276260085652,-0.0016663284215547621,0.0016663284215547621,2.776650408481185e-06,0,1,461
2015-01-14,0.010301414598486039,-0.005124407801756094,0.005124407801756094,2.6259555318698723e-05,0,1,461
2015-01-15,0.01138723033099607,-0.009278399100086416,0.009278399100086416,8.608868986048442e-05,0,1,461
2015-01-16,0.00859758134581597,0.01307277866613932,0.01307277866613932,0.00017089754205386733,1,0,461
2015-01-20,0.009885116077172398,-0.0006173312545596371,0.0006173312545596371,3.810978778561754e-07,0,1,461
2015-01-21,0.00930830502532516,0.006041767787017881,0.006041767787017881,3.650295799224695e-05,1,0,461
2015-01-22,0.010739842516357482,0.01514949391211926,0.01514949391211926,0.00022950716579333853,1,0,461
2015-01-23,0.010206804393916394,-0.003279924714886095,0.003279924714886095,1.075790613532063e-05,0,1,461
2015-01-26,0.008985355146744622,0.005798958513149787,0.005798958513149787,3.362791983723239e-05,1,0,461
2015-01-27,0.009539190916809583,-0.008129461820393508,0.008129461820393508,6.608814948923572e-05,0,1,461
2015-01-28,0.010104827173960962,-0.01229976881939917,0.01229976881939917,0.00015128431301066403,0,1,461
2015-01-29,0.010590921369422378,0.008378241774297043,0.008378241774297043,7.019493522857606e-05,1,0,461
2015-01-30,0.011457005492555574,-0.01560928973344391,0.01560928973344391,0.00024364992598259745,0,1,461
2015-02-02,0.010088440822612961,0.01064768787689067,0.01064768787689067,0.00011337325712368455,1,0,461
2015-02-03,0.010669252002258071,0.014782694606554746,0.014782694606554746,0.00021852805983066278,1,0,461
2015-02-04,0.011495365943013976,-0.0036041594028179027,0.0036041594028179027,1.2989965000920701e-05,0,1,461
2015-02-05,0.009746177669606317,0.01072693644381531,0.01072693644381531,0.00011506716546965305,1,0,461
2015-02-06,0.014057713084586058,-0.004832101842251721,0.004832101842251721,2.3349208213892474e-05,0,1,461
2015-02-09,0.007777835939904668,-0.00466381043454917,0.00466381043454917,2.175112776940972e-05,0,1,461
2015-02-10,0.009238404189929494,0.011300524824803145,0.011300524824803145,0.00012770186131599216,1,0,461
2015-02-11,0.007983058697909991,3.673913585176593e-05,3.673913585176593e-05,1.3497641031345126e-09,1,0,461
2015-02-12,0.009780243945777969,0.010523389002221013,0.010523389002221013,0.00011074171609206615,1,0,461
2015-02-13,0.010084617136889235,0.0032263431825274146,0.0032263431825274146,1.0409290331441126e-05,1,0,461
2015-02-17,0.007102891159011943,0.0008695517951974121,0.0008695517951974121,7.561203245310422e-07,1,0,461
2015-02-18,0.00959462544003497,0.0026601729845085243,0.0026601729845085243,7.07652030750899e-06,1,0,461
2015-02-19,0.008544835364566043,-0.00011895787104131771,0.00011895787104131771,1.4150975082682774e-08,0,1,461
2015-02-20,0.007118560742842175,0.0065991603913502506,0.0065991603913502506,4.354891787076599e-05,1,0,461
2015-02-23,0.0074713563541123846,-0.0007601177355206174,0.0007601177355206174,5.777789718529913e-07,0,1,461
2015-02-24,0.00846074458190702,0.0018434275140777618,0.0018434275140777618,3.3982249996589168e-06,1,0,461
2015-02-25,0.008297259189032272,-0.0003735382448250964,0.0003735382448250964,1.3953082034701366e-07,0,1,461
2015-02-26,0.00891834525931225,-0.0022727857701687745,0.0022727857701687745,5.165555157081669e-06,0,1,461
2015-02-27,0.00789481249920721,-0.002376003757212302,0.002376003757212302,5.645393854286977e-06,0,1,461
2015-03-02,0.00934547768502961,0.006983182537562825,0.006983182537562825,4.876483835292238e-05,1,0,461
2015-03-03,0.0077141123211984085,-0.0050725817696529295,0.0050725817696529295,2.5731085809815245e-05,0,1,461
2015-03-04,0.007378674752493471,-0.005533434021615133,0.005533434021615133,3.0618892071567824e-05,0,1,461
2015-03-05,0.007089026658520314,0.0031672368656476694,0.0031672368656476694,1.0031389363117673e-05,1,0,461
2015-03-06,0.009283331160560621,-0.014243933328796088,0.014243933328796088,0.000202889636675188,0,1,461
2015-03-09,0.006487279253505863,0.0032672485525412002,0.0032672485525412002,1.0674913104082567e-05,1,0,461
2015-03-10,0.008142370317905908,-0.014736460025393345,0.014736460025393345,0.00021716325408001604,0,1,461
2015-03-11,0.008073212735341033,0.0016060705673765622,0.0016060705673765622,2.5794626673932726e-06,1,0,461
2015-03-12,0.00891665532661002,0.013680118388217982,0.013680118388217982,0.00018714563911565975,1,0,461
2015-03-13,0.007037105676140415,-0.00583381027843037,0.00583381027843037,3.403334236471983e-05,0,1,461
2015-03-16,0.00757059066560564,0.013527296093787068,0.013527296093787068,0.00018298773960898686,1,0,461
2015-03-17,0.007222930811622185,-0.0021550488127301615,0.0021550488127301615,4.6442353852496785e-06,0,1,461
2015-03-18,0.01004927125500394,0.011778208181671655,0.011778208181671655,0.00013872618797079712,1,0,461
2015-03-19,0.00883866024648488,-0.003085598112796211,0.003085598112796211,9.520915713691538e-06,0,1,461
2015-03-20,0.008388550166851517,0.009497282814683471,0.009497282814683471,9.019838086208199e-05,1,0,461
