Date,CSAD,Rm,abs_Rm,Rm_sq,D_up,D_down,N
2015-05-18,0.010244183673809446,0.009403152188201704,0.009403152188201704,8.841927107448249e-05,1,0,36
2015-05-19,0.008465246034082198,0.020009120025214006,0.020009120025214006,0.00040036488418342017,1,0,36
2015-05-20,0.005067082427508567,0.000329552486607873,0.000329552486607873,1.0860484142943233e-07,1,0,36
2015-05-21,0.004980320701307049,0.0012590204029441973,0.0012590204029441973,1.585132375029769e-06,1,0,36
2015-05-22,0.003968396923454939,-0.003887470439334066,0.003887470439334066,1.5112426416696197e-05,0,1,36
2015-05-27,0.005753094874541289,0.01267364774303734,0.01267364774303734,0.00016062134711459546,1,0,36
2015-05-28,0.007563810828265637,-0.005830125247262196,0.005830125247262196,3.399036039876409e-05,0,1,36
2015-05-29,0.006699038210299856,-0.02079907538713576,0.02079907538713576,0.0004326015369597566,0,1,36
2015-06-01,0.0065055948312995535,0.00407955967300421,0.00407955967300421,1.6642807125602215e-05,1,0,36
2015-06-02,0.008375539428275274,-0.00962922913503098,0.00962922913503098,9.27220537349295e-05,0,1,36
2015-06-03,0.006950652252625655,0.004806208376418238,0.004806208376418238,2.3099638957552836e-05,1,0,36
2015-06-04,0.006872001410913847,-0.007094566011421817,0.007094566011421817,5.033286689042166e-05,0,1,36
2015-06-05,0.0046786388350595655,-0.013423819892784454,0.013423819892784454,0.00018019894051391562,0,1,36
2015-06-08,0.005963450985557434,-0.010982448600327868,0.010982448600327868,0.00012061417725884354,0,1,36
2015-06-09,0.0082363848660044,-0.0069802120606887764,0.0069802120606887764,4.8723360412185056e-05,0,1,36
2015-06-10,0.008725581368171352,0.021042207500269736,0.021042207500269736,0.0004427744964844079,1,0,36
2015-06-11,0.006958750943607229,0.006530568977450155,0.006530568977450155,4.2648331169234365e-05,1,0,36
2015-06-12,0.005952475721327237,-0.011324934638051724,0.011324934638051724,0.00012825414455614373,0,1,36
2015-06-15,0.005866785459095315,-0.01917503983640023,0.01917503983640023,0.00036768215272753584,0,1,36
2015-06-16,0.005399042374365388,0.005634519072672572,0.005634519072672572,3.174780518031098e-05,1,0,36
2015-06-17,0.009246006151525253,-0.004095374202677013,0.004095374202677013,1.677208985995238e-05,0,1,36
2015-06-18,0.007827877082140073,0.00882878243659737,0.00882878243659737,7.794739931277019e-05,1,0,36
2015-06-19,0.008253789482336531,-0.003393789517621548,0.003393789517621548,1.15178072899179e-05,0,1,36
2015-06-22,0.008190873602797894,0.029884331312879833,0.029884331312879833,0.0008930732580179701,1,0,36
2015-06-23,0.0057206152416316314,0.008408240650968287,0.008408240650968287,7.069851084459561e-05,1,0,36
2015-06-24,0.005920655360974515,-0.004105808479628216,0.004105808479628216,1.6857663271386966e-05,0,1,36
2015-06-25,0.006078861186996531,0.0008993006135837026,0.0008993006135837026,8.08741593592024e-07,1,0,36
2015-06-26,0.005076808215712811,0.0009250981458702243,0.0009250981458702243,8.558065794925268e-07,1,0,36
2015-06-29,0.007165656373639057,-0.0320383084810997,0.0320383084810997,0.0010264532103301052,0,1,36
2015-06-30,0.004716698804808126,-0.0116397864603079,0.0116397864603079,0.00013548462884156712,0,1,36
2015-07-01,0.009411337908709277,0.02097619035273703,0.02097619035273703,0.000440000561714258,1,0,36
2015-07-02,0.008562169402088121,-0.0038422887098512526,0.0038422887098512526,1.4763182529850403e-05,0,1,36
2015-07-03,0.004342182777700301,-0.004317316191063504,0.004317316191063504,1.8639219093619084e-05,0,1,36
2015-07-06,0.007212525996125967,-0.012690799286915848,0.012690799286915848,0.00016105638654078378,0,1,36
2015-07-07,0.011609687481922438,-0.015472634617906624,0.015472634617906624,0.00023940242201924246,0,1,36
2015-07-08,0.00956991222123147,0.0023410189552901983,0.0023410189552901983,5.480369749028012e-06,1,0,36
2015-07-09,0.005167390982276228,0.020670793865116183,0.020670793865116183,0.00042728171901412483,1,0,36
2015-07-10,0.006911526461873627,0.0244764212376765,0.0244764212376765,0.0005990951966041813,1,0,36
2015-07-13,0.007796874872717889,0.014711564005293236,0.014711564005293236,0.00021643011548183957,1,0,36
