Date,ALOS3.SA,ABEV3.SA,ASAI3.SA,AURE3.SA,AXIA3.SA,AZZA3.SA,B3SA3.SA,BBSE3.SA,BBDC3.SA,BBDC4.SA,BRAP4.SA,BBAS3.SA,BRKM5.SA,BRAV3.SA,BPAC11.SA,CXSE3.SA,CEAB3.SA,CMIG4.SA,COGN3.SA,CSMG3.SA,CPLE3.SA,CSAN3.SA,CPFE3.SA,CMIN3.SA,CURY3.SA,CYRE3.SA,DIRR3.SA,EMBJ3.SA,ENGI11.SA,ENEV3.SA,EGIE3.SA,EQTL3.SA,FLRY3.SA,GGBR4.SA,GOAU4.SA,HAPV3.SA,HYPE3.SA,IGTI11.SA,ISAE4.SA,ITSA4.SA,ITUB4.SA,KLBN11.SA,RENT3.SA,LREN3.SA,MGLU3.SA,POMO4.SA,MBRF3.SA,BEEF3.SA,MOTV3.SA,MRVE3.SA,MULT3.SA,NATU3.SA,PETR3.SA,PETR4.SA,RECV3.SA,PSSA3.SA,PRIO3.SA,RADL3.SA,RDOR3.SA,RAIL3.SA,SBSP3.SA,SANB11.SA,CSNA3.SA,SLCE3.SA,SMFT3.SA,SUZB3.SA,TAEE11.SA,VIVT3.SA,TIMS3.SA,TOTS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VAMO3.SA,VBBR3.SA,VIVA3.SA,WEGE3.SA,YDUQ3.SA
2015-01-16,11.664213180541992,10.930294036865234,,,4.1758809089660645,16.93360710144043,2.0786337852478027,11.825277328491211,7.091413974761963,7.37694787979126,1.4404274225234985,5.332705497741699,9.616765975952148,,,,,2.194178819656372,10.178689002990723,3.3459086418151855,1.145463228225708,4.760725021362305,11.211555480957031,,,6.370344161987305,1.0096633434295654,20.394258499145508,6.489488124847412,5.846475124359131,9.415963172912598,4.112919330596924,4.100075721740723,4.539395332336426,4.302069664001465,,11.912096977233887,,4.097304344177246,2.391552448272705,8.640192031860352,7.6306281089782715,8.455206871032715,7.541662216186523,1.877372145652771,1.3364717960357666,3.292358160018921,7.347476005554199,11.308362007141113,4.317185401916504,12.495469093322754,29.440336227416992,2.560323476791382,2.439049482345581,,7.8748674392700195,0.3174900412559509,4.449925899505615,,,2.316328525543213,6.112694263458252,2.9830703735351562,1.5082720518112183,,16.61225700378418,6.2544169425964355,9.324664115905762,6.806014060974121,9.673694610595703,8.159835815429688,3.3037402629852295,10.264357566833496,,,,4.749911308288574,12.057098388671875
2015-01-19,11.27586841583252,10.729915618896484,,,4.012121200561523,16.885425567626953,1.9648557901382446,11.55208683013916,6.905289173126221,7.2223100662231445,1.4179209470748901,5.308793544769287,8.872649192810059,,,,,2.0542755126953125,9.959059715270996,3.216254949569702,1.0687795877456665,4.516537189483643,10.514558792114258,,,6.311467170715332,0.9903610348701477,20.394258499145508,6.518985748291016,5.846475124359131,8.82150650024414,3.856447219848633,4.258325576782227,4.3418192863464355,4.162003040313721,,11.71929931640625,,3.984628677368164,2.2827301025390625,8.328201293945312,7.581400394439697,8.128741264343262,7.4400200843811035,1.8671408891677856,1.2937734127044678,3.096529960632324,6.9706830978393555,10.969788551330566,4.248953819274902,12.011188507080078,28.49064826965332,2.4632372856140137,2.369288921356201,,7.833781719207764,0.2855413854122162,4.324063301086426,,,2.199930191040039,5.94070291519165,2.7865114212036133,1.5082720518112183,,16.61225700378418,6.175644874572754,9.25693416595459,6.525999069213867,8.921908378601074,8.103113174438477,3.1946539878845215,10.156460762023926,,,,4.7744269371032715,12.13074016571045
2015-01-20,11.407630920410156,10.923829078674316,,,3.907910108566284,17.208953857421875,2.004239797592163,11.384271621704102,6.849449157714844,7.199319839477539,1.4567956924438477,5.284876823425293,8.29249095916748,,,,,2.0719850063323975,9.875751495361328,3.306873083114624,1.0400232076644897,4.718496322631836,10.276266098022461,,,6.240817546844482,0.9873909950256348,20.279626846313477,6.518985748291016,5.703877925872803,8.986942291259766,3.920564889907837,4.0252685546875,4.42855978012085,4.182010650634766,,11.912096977233887,,4.0716962814331055,2.3282830715179443,8.355874061584473,7.49387788772583,8.337772369384766,7.419692039489746,1.7904093265533447,1.2681539058685303,3.053692579269409,6.752142906188965,10.98332691192627,4.385417938232422,12.611011505126953,28.49064826965332,2.4660096168518066,2.4054605960845947,,7.831040859222412,0.3254772424697876,4.393620491027832,,,2.1970202922821045,6.08945369720459,2.931040048599243,1.4975368976593018,,16.61225700378418,6.226059436798096,9.480452537536621,6.800298690795898,9.176192283630371,8.221419334411621,3.1167356967926025,10.198683738708496,,,,4.834184646606445,12.217769622802734
2015-01-21,11.567127227783203,11.046642303466797,,,4.027008056640625,17.208953857421875,2.0961387157440186,11.8447904586792,7.165863513946533,7.37486457824707,1.4762336015701294,5.418793678283691,8.273571968078613,,,,,2.0826101303100586,10.32258415222168,3.1242423057556152,1.073093056678772,4.738691806793213,10.592000961303711,,,6.476320266723633,1.05123770236969,21.120237350463867,6.518985748291016,5.989071846008301,9.068260192871094,4.058183670043945,3.8842835426330566,4.404463768005371,4.170005798339844,,12.359663009643555,,3.943655490875244,2.421921968460083,8.60245132446289,7.275083541870117,8.715909957885742,7.445105075836182,1.8031973838806152,1.2510746717453003,3.059812545776367,6.827500820159912,11.240646362304688,4.43503999710083,12.90108585357666,30.342540740966797,2.6241238117218018,2.5579018592834473,,7.998127460479736,0.4422895908355713,4.347251892089844,,,2.2537648677825928,6.154533863067627,3.0408823490142822,1.55443274974823,,16.61225700378418,6.207155704498291,9.776225090026855,7.017448902130127,9.673694610595703,8.464513778686523,3.179070472717285,10.358180046081543,,,,4.782087326049805,12.954183578491211
2015-01-22,11.442300796508789,11.169454574584961,,,4.019564151763916,18.103811264038086,2.185847043991089,11.872109413146973,7.149321556091309,7.456363677978516,1.4475884437561035,5.464227199554443,8.122224807739258,,,,,2.093236207962036,9.5803861618042,3.1326067447662354,1.092743158340454,4.986551284790039,10.29413890838623,,,6.552857875823975,1.0542070865631104,21.225311279296875,6.518985748291016,5.989071846008301,8.975726127624512,4.017524242401123,3.96484637260437,4.385189533233643,3.981914520263672,,12.84853744506836,,3.964142322540283,2.447227954864502,8.645218849182129,7.220380783081055,8.838040351867676,7.36887264251709,1.7955242395401,1.2468048334121704,3.2189228534698486,6.706925868988037,10.956246376037598,4.497068881988525,12.832254409790039,31.73857879638672,2.7212111949920654,2.643165111541748,,8.096732139587402,0.6279913187026978,4.3224077224731445,,,2.223210573196411,6.131290435791016,3.098693609237671,1.5759025812149048,,16.61225700378418,6.197700500488281,9.685914039611816,7.131740570068359,9.665399551391602,8.503406524658203,3.171279191970825,10.278433799743652,,,,4.821928024291992,11.006035804748535
2015-01-23,11.4006929397583,11.007859230041504,,,3.8706917762756348,18.79217529296875,2.148651361465454,11.766737937927246,7.081067085266113,7.391578197479248,1.365746021270752,5.4498772621154785,7.649270534515381,,,,,2.0206284523010254,9.48193359375,2.7004261016845703,1.0807613134384155,5.0122551918029785,9.906916618347168,,,6.476320266723633,1.0690550804138184,21.922636032104492,6.489488124847412,6.131669044494629,8.902822494506836,4.02534294128418,3.9792327880859375,4.3032684326171875,3.8418478965759277,,12.49737548828125,,3.8207364082336426,2.4295129776000977,8.562195777893066,7.171151638031006,8.471646308898926,7.362772464752197,1.8031973838806152,1.1998366117477417,3.065932035446167,6.676783084869385,11.003645896911621,4.354403972625732,12.937959671020508,30.731914520263672,2.64076828956604,2.578571319580078,,7.965256214141846,0.62699294090271,4.292596817016602,,,1.964223861694336,6.117344856262207,2.8905718326568604,1.585564374923706,,16.61225700378418,6.1598920822143555,9.70396900177002,7.046023845672607,9.535496711730957,8.49854564666748,3.1089439392089844,9.626352310180664,,,,4.8786187171936035,10.865446090698242
2015-01-26,11.268933296203613,10.98200511932373,,,3.907910108566284,17.725215911865234,2.122394561767578,11.69648551940918,7.159657955169678,7.510700702667236,1.2910648584365845,5.387705326080322,7.750167369842529,,,,,1.9922932386398315,9.875751495361328,2.290553092956543,1.0750099420547485,4.984714984893799,10.002230644226074,,,6.482207775115967,1.046783208847046,21.941736221313477,6.489488124847412,6.274265766143799,8.692519187927246,3.9424593448638916,3.9447057247161865,4.308088302612305,3.8378453254699707,,12.511147499084473,,3.874002695083618,2.4269821643829346,8.66283893585205,7.209441184997559,8.666587829589844,7.384118556976318,1.7904093265533447,1.1870259046554565,2.9986162185668945,6.669247150421143,10.698931694030762,4.304780960083008,12.549549102783203,30.295055389404297,2.646314859390259,2.5398149490356445,,8.124126434326172,0.573079526424408,4.330687999725342,,,1.9278494119644165,6.275391101837158,2.9021341800689697,1.5576533079147339,,16.61225700378418,6.08112096786499,9.475935935974121,6.988875389099121,9.342025756835938,8.425616264343262,3.101151943206787,9.185378074645996,,,,4.820396423339844,11.354157447814941
2015-01-27,11.17184829711914,10.962614059448242,,,3.8930232524871826,17.553125381469727,2.1617796421051025,11.544281959533691,7.238247871398926,7.523235321044922,1.2573046684265137,5.500097274780273,7.7123308181762695,,,,,2.029482126235962,9.959059715270996,2.428572416305542,1.0591942071914673,4.865375995635986,10.240522384643555,,,6.46454381942749,1.0393589735031128,21.970394134521484,6.51308536529541,6.559460163116455,8.762619972229004,4.015960216522217,4.125971794128418,4.235802173614502,3.7898223400115967,,12.50425910949707,,3.922144889831543,2.4269821643829346,8.63012981414795,7.30789852142334,8.549152374267578,7.281461238861084,1.7392547130584717,1.195566177368164,3.102649688720703,6.548673152923584,11.003645896911621,4.335794925689697,12.537261009216309,30.095619201660156,2.6740548610687256,2.6199116706848145,,8.10768985748291,0.4402928352355957,4.256164073944092,,,2.0035083293914795,6.159181118011475,2.7691681385040283,1.5737556219100952,,16.61225700378418,6.11262845993042,9.347243309020996,6.9374470710754395,9.245287895202637,8.5098876953125,3.0310256481170654,8.913290023803711,,,,4.901605606079102,11.253738403320312
2015-01-28,11.13023853302002,11.007859230041504,,,3.8930232524871826,17.14011573791504,2.113642692565918,11.282800674438477,7.074872016906738,7.366500377655029,1.2204757928848267,5.263356685638428,7.54206657409668,,,,,2.0772974491119385,9.512228012084961,2.33516526222229,1.0443365573883057,4.735020160675049,10.246480941772461,,,6.417444229125977,1.008178472518921,21.827110290527344,6.51308536529541,6.702056884765625,9.057046890258789,3.9549691677093506,3.95621395111084,4.202071666717529,3.7257912158966064,,12.628202438354492,,3.9231696128845215,2.3763680458068848,8.454000473022461,7.324309825897217,8.335426330566406,7.318049907684326,1.690657138824463,1.1656771898269653,2.980257749557495,6.458243370056152,11.281274795532227,4.273766040802002,12.465970039367676,30.845874786376953,2.393888235092163,2.3537864685058594,,7.91321325302124,0.42931047081947327,4.292596817016602,,,1.9351240396499634,6.154533863067627,2.6419830322265625,1.5426239967346191,,16.61225700378418,6.08112096786499,9.559480667114258,6.88601541519165,9.466400146484375,8.43696117401123,2.9219400882720947,8.861687660217285,,,,4.94910192489624,11.02612018585205
2015-01-29,10.825111389160156,11.415078163146973,,,3.9227986335754395,17.167644500732422,2.155214786529541,11.520866394042969,7.023170471191406,7.266191482543945,1.171370267868042,5.153351783752441,7.806922912597656,,,,,2.194178819656372,9.807592391967773,2.3881421089172363,1.073572039604187,4.780920505523682,10.454984664916992,,,6.488095283508301,0.9799669981002808,22.065914154052734,6.51308536529541,6.274265766143799,9.160795211791992,4.070695877075195,4.042531490325928,4.308088302612305,3.88987135887146,,12.62131404876709,,4.046087265014648,2.3611831665039062,8.396138191223145,7.49387788772583,8.478690147399902,7.318049907684326,1.7520426511764526,1.2126455307006836,3.072051525115967,6.495922088623047,11.139074325561523,4.354403972625732,12.244725227355957,30.39002227783203,2.3495068550109863,2.2401015758514404,,7.768041610717773,0.40335217118263245,4.2892889976501465,,,1.9627689123153687,6.228904724121094,2.543703317642212,1.529741883277893,,16.61225700378418,6.144136905670166,9.428522109985352,6.988875389099121,9.107090950012207,8.516372680664062,2.7661027908325195,8.467626571655273,,,,5.060952663421631,11.50144100189209
2015-01-30,10.783502578735352,11.434470176696777,,,3.8185863494873047,16.135112762451172,2.0129919052124023,11.626236915588379,6.928036212921143,7.048859119415283,1.196946382522583,4.940523147583008,7.851064682006836,,,,,2.1091747283935547,9.292595863342285,2.3449244499206543,1.044816017150879,4.50368595123291,10.037976264953613,,,6.364455699920654,0.9651191234588623,22.677268981933594,6.51308536529541,5.989071846008301,8.731775283813477,3.909618616104126,3.9849867820739746,4.467109680175781,3.9458985328674316,,12.5318021774292,,4.018432140350342,2.3130991458892822,8.277880668640137,7.510289192199707,8.225037574768066,7.165592193603516,1.7392547130584717,1.152867317199707,3.0414535999298096,6.593888759613037,10.34681224822998,4.273766040802002,11.824358940124512,29.77272605895996,2.230227470397949,2.144503355026245,,7.532483100891113,0.38937458395957947,4.281005382537842,,,1.9351240396499634,5.7780070304870605,2.4280803203582764,1.5351094007492065,,16.61225700378418,6.128383159637451,9.25693416595459,6.851729393005371,9.27845573425293,8.576334953308105,2.6102664470672607,8.730334281921387,,,,4.91539192199707,11.12653923034668
2015-02-02,10.922195434570312,11.305195808410645,,,3.8409175872802734,16.658260345458984,2.0392487049102783,11.700390815734863,7.103824615478516,7.121997356414795,1.2480971813201904,4.830521106719971,8.109614372253418,,,,,2.2101173400878906,9.232007026672363,2.360260486602783,1.1214994192123413,4.595485210418701,10.818375587463379,,,6.323243618011475,0.9799669981002808,22.677268981933594,6.784463882446289,5.989071846008301,8.846742630004883,4.1989312171936035,4.125971794128418,4.568306922912598,4.101973056793213,,12.40786075592041,,3.9590206146240234,2.3358755111694336,8.38737678527832,7.674389362335205,8.26496410369873,7.291626930236816,1.7494854927062988,1.1912959814071655,2.9863767623901367,6.405491828918457,10.59058666229248,4.3668084144592285,12.07018756866455,30.133607864379883,2.3772459030151367,2.271106719970703,,7.34074592590332,0.4812270700931549,4.2892889976501465,,,1.930759072303772,5.8570332527160645,2.5205790996551514,1.527594804763794,,16.61225700378418,6.238663196563721,9.365311622619629,6.943161487579346,9.397300720214844,8.825909614562988,2.711560010910034,9.260438919067383,,,,5.04716157913208,11.414409637451172
2015-02-03,10.922195434570312,11.343976974487305,,,3.982346534729004,17.243364334106445,2.0961387157440186,11.80966854095459,7.221522331237793,7.385612964630127,1.2910648584365845,4.985960483551025,8.242040634155273,,,,,2.1658437252044678,8.883631706237793,2.2417588233947754,1.1492974758148193,4.698300361633301,10.734977722167969,,,6.335018634796143,0.9651191234588623,23.16443634033203,6.784463882446289,6.131669044494629,8.855151176452637,4.222387790679932,4.172008037567139,4.6550469398498535,4.262048721313477,,12.428518295288086,,3.993847370147705,2.411797523498535,8.621479988098145,7.805668830871582,8.217988967895508,7.325169086456299,1.6778690814971924,1.174216628074646,2.9496591091156006,6.26231050491333,10.990102767944336,4.323389530181885,12.281600952148438,30.067129135131836,2.715662717819214,2.5759875774383545,,7.422916412353516,0.49819982051849365,4.372091293334961,,,1.959858775138855,6.029025077819824,2.630420684814453,1.5029045343399048,,16.61225700378418,6.276473522186279,9.588827133178711,6.954591274261475,9.833999633789062,8.840497970581055,2.7661027908325195,9.790547370910645,,,,5.007327079772949,11.02612018585205
