Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BEL.NS,BHARTIARTL.NS,CIPLA.NS,COALINDIA.NS,DRREDDY.NS,EICHERMOT.NS,ETERNAL.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDIGO.NS,INFY.NS,ITC.NS,JIOFIN.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,MAXHEALTH.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SHRIRAMFIN.NS,SBIN.NS,SUNPHARMA.NS,TCS.NS,TATACONSUM.NS,TMPV.NS,TATASTEEL.NS,TECHM.NS,TITAN.NS,TRENT.NS,ULTRACEMCO.NS,WIPRO.NS
2023-11-17,2205.8564453125,799.3154907226562,5443.6875,3099.68212890625,992.7348022460938,5372.41845703125,714.0867919921875,1614.0948486328125,142.8993377685547,934.2399291992188,1214.4080810546875,286.93206787109375,1108.6717529296875,3774.006103515625,122.19999694824219,1948.1451416015625,1186.1199951171875,720.592529296875,645.4996337890625,491.30987548828125,2430.724609375,906.9833374023438,2602.152587890625,1324.7645263671875,377.03192138671875,220.45623779296875,760.7758178710938,352.1276550292969,3026.684814453125,1560.4951171875,10313.40625,606.0008544921875,1190.8121337890625,237.5323486328125,169.26841735839844,192.83270263671875,1163.7412109375,1406.7779541015625,386.50946044921875,533.251220703125,1165.5478515625,3218.273681640625,909.97509765625,666.0571899414062,117.50714874267578,1137.4498291015625,3317.975341796875,2569.938720703125,8684.0791015625,184.92971801757812
2023-11-20,2146.9853515625,792.9508666992188,5438.71923828125,3071.755859375,987.093994140625,5390.21044921875,699.015869140625,1592.01953125,140.6986083984375,948.1456298828125,1212.17236328125,289.0097961425781,1107.2095947265625,3755.60107421875,118.1500015258789,1949.875244140625,1200.8427734375,720.640380859375,646.0938720703125,490.8656921386719,2409.241455078125,906.58984375,2626.81103515625,1323.8890380859375,374.928955078125,215.1644744873047,753.8983154296875,353.31494140625,3007.019775390625,1528.6361083984375,10355.302734375,619.7611083984375,1187.367431640625,237.0131072998047,170.56155395507812,192.6486358642578,1160.6781005859375,1378.2733154296875,385.3760070800781,533.9141845703125,1159.1082763671875,3234.032470703125,909.97509765625,658.9719848632812,116.7093734741211,1146.008544921875,3324.931396484375,2616.17236328125,8556.2021484375,187.17469787597656
2023-11-21,2193.72265625,790.730712890625,5431.61572265625,3064.810546875,990.1889038085938,5424.36279296875,702.4326171875,1608.6009521484375,139.72052001953125,957.46533203125,1218.150146484375,290.4874267578125,1115.56689453125,3753.404296875,116.5,1954.9666748046875,1201.929931640625,726.7445678710938,661.4440307617188,500.2921447753906,2408.087890625,911.164794921875,2621.420166015625,1326.1007080078125,374.4568786621094,219.85716247558594,767.7026977539062,352.6464538574219,2993.439208984375,1536.071533203125,10324.8232421875,602.560791015625,1190.83154296875,236.02182006835938,169.76242065429688,192.32644653320312,1175.2769775390625,1416.4287109375,387.48797607421875,531.7832641601562,1172.1824951171875,3225.39453125,906.8958129882812,666.2037353515625,118.49263000488281,1139.1048583984375,3373.2275390625,2607.19482421875,8602.482421875,187.38514709472656
2023-11-22,2169.75439453125,781.4059448242188,5496.39599609375,3064.56640625,996.4786376953125,5486.9453125,704.9246215820312,1622.0859375,138.742431640625,956.3804931640625,1235.8890380859375,288.7055358886719,1119.1429443359375,3743.25,115.30000305175781,1951.6546630859375,1204.7386474609375,724.1593017578125,662.0382080078125,493.77752685546875,2424.09228515625,907.8688354492188,2599.95654296875,1343.4256591796875,377.4182434082031,221.55450439453125,760.429443359375,348.3461608886719,3000.69189453125,1520.0189208984375,10285.033203125,614.8253784179688,1189.7274169921875,239.46775817871094,169.58486938476562,194.76564025878906,1179.87158203125,1422.8460693359375,383.0799255371094,529.3682250976562,1174.8167724609375,3243.72607421875,907.4334106445312,665.7151489257812,118.35183715820312,1149.4130859375,3408.40625,2620.561279296875,8653.40625,187.1980743408203
2023-11-23,2172.35107421875,782.590087890625,5458.59130859375,3054.73583984375,997.4271240234375,5652.65380859375,699.5153198242188,1622.1357421875,136.2971954345703,963.1854248046875,1137.863525390625,290.7047119140625,1115.2113037109375,3792.069091796875,112.94999694824219,1934.6502685546875,1204.1044921875,728.3486328125,658.5720825195312,495.4555358886719,2422.16943359375,908.1148071289062,2601.653564453125,1335.5465087890625,377.97613525390625,220.90553283691406,767.455322265625,347.0789794921875,2965.011962890625,1522.3824462890625,10279.1044921875,614.376708984375,1191.801513671875,238.61805725097656,169.27410888671875,194.12130737304688,1183.4781494140625,1403.793212890625,382.64398193359375,530.3153076171875,1169.6456298828125,3223.603271484375,912.076904296875,664.4935302734375,118.91497802734375,1145.157470703125,3387.09033203125,2648.3916015625,8500.63671875,188.25039672851562
2023-11-24,2222.484130859375,785.0076293945312,5366.53662109375,3067.647216796875,1006.86181640625,5657.47119140625,694.2890014648438,1615.4432373046875,137.27529907226562,959.733642578125,1165.079345703125,289.2705383300781,1115.507568359375,3758.139892578125,113.25,1927.235595703125,1186.1199951171875,733.5192260742188,661.5430908203125,501.22979736328125,2417.65234375,914.41162109375,2564.01708984375,1324.6263427734375,375.787353515625,226.14735412597656,773.887451171875,348.0168762207031,2973.384521484375,1529.6209716796875,10305.712890625,610.9864501953125,1179.3746337890625,239.70376586914062,167.67593383789062,193.70712280273438,1182.6876220703125,1402.5494384765625,377.3446960449219,530.694091796875,1166.3770751953125,3176.603271484375,906.11376953125,658.3856811523438,118.2110595703125,1132.81591796875,3375.7119140625,2643.0546875,8452.1826171875,185.2103271484375
2023-11-28,2420.2705078125,826.5990600585938,5332.2587890625,3079.580810546875,1019.4912719726562,5722.2001953125,704.845458984375,1652.5517578125,138.20448303222656,971.3216552734375,1158.9072265625,297.2237243652344,1121.3656005859375,3736.31787109375,113.80000305175781,1953.4342041015625,1192.9151611328125,731.8674926757812,666.7918090820312,508.92889404296875,2413.1826171875,910.5745239257812,2637.991943359375,1329.51025390625,373.5985107421875,225.99758911132812,774.184326171875,347.66766357421875,2969.2470703125,1542.27587890625,10327.1748046875,599.91845703125,1183.2659912109375,243.149658203125,172.2041015625,193.47702026367188,1182.9346923828125,1405.2855224609375,380.8711242675781,534.5771484375,1162.3768310546875,3188.59423828125,910.95263671875,681.6445922851562,119.0557632446289,1137.1190185546875,3420.877685546875,2665.049560546875,8620.412109375,185.60789489746094
2023-11-29,2393.40625,824.4775390625,5387.0537109375,3079.580810546875,1058.427978515625,5790.697265625,705.09765625,1651.65283203125,137.9110565185547,981.6768798828125,1167.898193359375,297.5713806152344,1129.179443359375,3722.208984375,116.5999984741211,1980.4732666015625,1208.58935546875,746.4699096679688,669.119140625,510.7549743652344,2427.120361328125,924.4470825195312,2685.0126953125,1345.0843505859375,375.2723388671875,225.69805908203125,784.9706420898438,349.90264892578125,3002.103271484375,1594.5205078125,10387.6435546875,611.4850463867188,1175.883544921875,243.9521484375,170.47276306152344,194.25938415527344,1186.047119140625,1400.7088623046875,382.547119140625,538.5075073242188,1172.9627685546875,3228.656982421875,912.6145629882812,696.156982421875,119.90046691894531,1155.37109375,3407.859619140625,2669.687744140625,8626.5859375,190.00428771972656
2023-11-30,2355.406982421875,814.5607299804688,5493.36572265625,3051.75244140625,1072.5050048828125,5810.34912109375,704.2867431640625,1671.6304931640625,142.7036895751953,1000.7107543945312,1178.3470458984375,297.39752197265625,1143.5625,3804.859619140625,118.55000305175781,1982.648193359375,1214.8861083984375,746.3023681640625,684.0731811523438,508.978271484375,2446.8251953125,919.8721313476562,2700.7861328125,1340.983642578125,374.07061767578125,229.04283142089844,792.7386474609375,350.3017578125,3026.87939453125,1622.735595703125,10396.9052734375,633.9700927734375,1184.12353515625,246.6900177001953,173.0919952392578,192.32644653320312,1174.5606689453125,1427.9698486328125,388.9120788574219,534.8612670898438,1196.037841796875,3204.62890625,919.6531372070312,690.3423461914062,120.04125213623047,1154.66162109375,3468.7763671875,2780.0107421875,8894.193359375,193.18466186523438
2023-12-01,2359.55126953125,816.8302612304688,5555.1650390625,3104.08349609375,1102.855712890625,5767.89599609375,717.8792724609375,1684.06640625,144.21974182128906,1000.7107543945312,1171.931884765625,301.3089599609375,1135.9066162109375,3799.294189453125,116.30000305175781,1993.1279296875,1211.080810546875,744.674560546875,675.5563354492188,510.5082092285156,2464.222900390625,931.4326171875,2740.319091796875,1338.3572998046875,386.0875549316406,225.14891052246094,802.33740234375,349.31396484375,3106.1728515625,1600.8233642578125,10374.3642578125,650.4725341796875,1189.12890625,253.91229248046875,172.73683166503906,193.47702026367188,1182.8853759765625,1416.4287109375,388.146728515625,541.4907836914062,1201.306396484375,3226.727294921875,921.7059936523438,689.4138793945312,122.01221466064453,1154.283447265625,3467.683349609375,2800.65869140625,8924.025390625,190.65907287597656
